RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Property 1	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
724270.0	13:36:31:676	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	40	5.0	722.5	635.6	698.5	701.7	0.0	-0.3	1.0	00:00:12:084	-	-	-	-	-	-	-	-
724303.0	13:36:31:709	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	40	5.0	721.8	639.8	701.6	701.8	0.0	-0.3	1.0	00:00:12:126	-	-	-	-	-	-	-	-
724336.4	13:36:31:742	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	40	5.0	722.8	635.9	700.9	698.2	0.0	-0.3	1.0	00:00:12:168	-	-	-	-	-	-	-	-
724370.3	13:36:31:776	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	40	5.0	726.7	632.6	702.3	698.2	0.0	-0.3	1.0	00:00:12:209	-	-	-	-	-	-	-	-
724403.0	13:36:31:809	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	40	5.1	726.5	639.5	704.0	698.1	0.0	-0.3	1.0	00:00:12:209	-	-	-	-	-	-	-	-
724436.1	13:36:31:842	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	-	-	5.0	731.0	634.6	705.2	700.2	0.0	-0.3	1.0	00:00:12:251	-	-	-	-	-	-	-	-
724469.7	13:36:31:876	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	41	5.0	732.4	635.5	707.1	700.6	0.0	-0.3	1.0	00:00:12:334	-	-	-	-	-	-	-	-
724502.6	13:36:31:909	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	41	5.0	727.0	647.8	705.2	704.5	0.0	-0.3	1.0	00:00:12:334	-	-	-	-	-	-	-	-
724535.9	13:36:31:942	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	41	5.0	730.6	646.5	707.6	707.0	0.0	-0.3	0.9	00:00:12:376	-	-	-	-	-	-	-	-
724569.3	13:36:31:975	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	41	4.9	725.0	688.4	705.7	729.9	0.0	-0.3	0.9	00:00:12:376	-	-	-	-	-	-	-	-
724602.4	13:36:32:008	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	41	5.0	719.0	757.8	706.2	778.8	0.0	-0.4	0.9	00:00:12:418	-	-	-	-	-	-	-	-
724635.6	13:36:32:042	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	41	5.0	717.8	758.9	706.0	779.5	0.0	-0.4	0.9	00:00:12:459	-	-	-	-	-	-	-	-
724669.4	13:36:32:075	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	41	5.0	722.8	746.8	707.6	773.4	0.0	-0.4	0.9	00:00:12:501	-	-	-	-	-	-	-	-
724702.6	13:36:32:109	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	41	5.0	722.7	745.3	707.9	772.6	0.0	-0.4	0.9	00:00:12:543	-	-	-	-	-	-	-	-
724735.7	13:36:32:142	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	41	5.0	721.3	744.2	706.6	770.5	0.0	-0.4	0.9	00:00:12:543	-	-	-	-	-	-	-	-
724768.8	13:36:32:175	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	41	5.0	724.0	740.4	708.1	768.8	0.0	-0.4	0.9	00:00:12:584	-	-	-	-	-	-	-	-
724804.6	13:36:32:211	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	41	5.0	723.9	738.5	707.3	769.5	0.0	-0.4	0.9	00:00:12:626	-	-	-	-	-	-	-	-
724835.6	13:36:32:242	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	42	5.0	724.1	739.7	709.7	767.6	0.0	-0.4	0.9	00:00:12:626	-	-	-	-	-	-	-	-
724868.6	13:36:32:275	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	42	4.9	742.6	737.0	723.9	767.1	0.0	-0.4	0.9	00:00:12:668	-	-	-	-	-	-	-	-
724901.9	13:36:32:308	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	42	5.0	743.1	731.4	721.0	766.8	0.0	-0.4	0.9	00:00:12:709	-	-	-	-	-	-	-	-
724935.4	13:36:32:341	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	42	4.9	746.3	726.4	723.1	764.5	0.0	-0.4	0.9	00:00:12:751	-	-	-	-	-	-	-	-
724969.2	13:36:32:375	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	43	4.9	741.9	732.7	723.0	764.4	0.0	-0.4	0.9	00:00:12:793	-	-	-	-	-	-	-	-
725002.2	13:36:32:408	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	43	4.9	746.4	757.6	726.7	783.5	0.0	-0.4	0.9	00:00:12:834	-	-	-	-	-	-	-	-
725035.2	13:36:32:441	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	43	4.8	747.5	761.9	727.9	787.1	0.0	-0.4	0.9	00:00:12:834	-	-	-	-	-	-	-	-
725068.4	13:36:32:474	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	43	4.8	748.9	758.3	731.2	784.2	0.0	-0.4	0.9	00:00:12:876	-	-	-	-	-	-	-	-
725101.5	13:36:32:508	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	43	4.8	751.9	755.7	732.8	783.3	0.0	-0.4	0.9	00:00:12:918	-	-	-	-	-	-	-	-
725134.7	13:36:32:541	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	43	4.8	749.8	756.0	730.5	783.0	0.0	-0.4	0.9	00:00:12:959	-	-	-	-	-	-	-	-
725168.2	13:36:32:574	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	44	4.8	741.8	755.9	724.3	781.4	0.0	-0.4	0.9	00:00:13:001	-	-	-	-	-	-	-	-
725201.6	13:36:32:608	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	44	4.8	729.7	755.8	714.6	780.0	0.0	-0.4	0.9	00:00:13:001	-	-	-	-	-	-	-	-
725234.6	13:36:32:641	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	44	4.8	728.7	755.3	714.5	779.0	0.0	-0.4	0.9	00:00:13:043	-	-	-	-	-	-	-	-
725267.9	13:36:32:674	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	44	4.8	728.1	756.1	714.6	780.6	0.0	-0.4	0.9	00:00:13:084	-	-	-	-	-	-	-	-
725301.1	13:36:32:707	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	44	4.8	725.3	755.3	712.4	777.5	0.0	-0.4	0.9	00:00:13:126	-	-	-	-	-	-	-	-
725335.2	13:36:32:741	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	44	4.8	723.9	755.2	710.3	778.7	0.0	-0.4	0.9	00:00:13:168	-	-	-	-	-	-	-	-
725367.7	13:36:32:774	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	45	4.8	721.5	755.6	710.5	778.2	0.0	-0.4	0.9	00:00:13:209	-	-	-	-	-	-	-	-
725401.0	13:36:32:807	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	45	4.8	763.3	760.7	746.2	784.7	0.0	-0.4	0.9	00:00:13:209	-	-	-	-	-	-	-	-
725434.3	13:36:32:840	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	45	4.8	798.9	756.5	772.2	787.9	0.0	-0.4	0.9	00:00:13:251	-	-	-	-	-	-	-	-
725467.8	13:36:32:874	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	45	4.8	800.8	755.4	774.3	787.9	0.0	-0.4	0.9	00:00:13:293	-	-	-	-	-	-	-	-
725500.8	13:36:32:907	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	45	4.9	799.1	753.1	772.9	787.3	0.0	-0.4	0.9	00:00:13:334	-	-	-	-	-	-	-	-
725534.3	13:36:32:940	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	45	4.8	799.5	752.7	775.1	784.8	0.0	-0.4	0.9	00:00:13:376	-	-	-	-	-	-	-	-
725567.6	13:36:32:974	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	45	4.9	796.9	750.1	772.8	786.0	0.0	-0.4	0.9	00:00:13:376	-	-	-	-	-	-	-	-
725600.7	13:36:33:007	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	46	4.8	816.9	760.8	792.9	789.1	-0.1	-0.4	0.9	00:00:13:418	-	-	-	-	-	-	-	-
725634.0	13:36:33:040	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	46	4.8	851.8	761.5	827.9	784.7	-0.1	-0.4	0.9	00:00:13:459	-	-	-	-	-	-	-	-
725667.5	13:36:33:074	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	46	4.8	851.6	763.0	827.9	786.0	-0.1	-0.4	0.9	00:00:13:501	-	-	-	-	-	-	-	-
725701.0	13:36:33:107	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	46	4.8	851.5	763.7	828.5	786.6	-0.1	-0.4	0.9	00:00:13:543	-	-	-	-	-	-	-	-
725734.7	13:36:33:141	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	46	4.8	851.9	763.2	829.7	785.5	-0.1	-0.4	0.9	00:00:13:584	-	-	-	-	-	-	-	-
725767.0	13:36:33:173	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	46	4.8	849.4	764.6	827.3	787.5	-0.1	-0.4	0.9	00:00:13:584	-	-	-	-	-	-	-	-
725800.5	13:36:33:207	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	46	4.8	851.2	764.5	829.3	786.7	-0.1	-0.4	0.9	00:00:13:626	-	-	-	-	-	-	-	-
725833.8	13:36:33:240	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	47	4.8	844.9	765.9	822.5	788.6	-0.1	-0.4	0.9	00:00:13:626	-	-	-	-	-	-	-	-
725867.6	13:36:33:274	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	47	4.8	707.9	795.1	706.6	807.4	0.0	-0.4	0.9	00:00:13:668	-	-	-	-	-	-	-	-
725900.7	13:36:33:307	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	47	4.8	709.7	791.4	703.5	809.7	0.0	-0.4	0.9	00:00:13:709	-	-	-	-	-	-	-	-
725934.0	13:36:33:340	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	47	4.8	713.7	790.8	708.3	807.2	0.0	-0.4	0.9	00:00:13:751	-	-	-	-	-	-	-	-
725966.7	13:36:33:373	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	47	4.8	716.6	787.3	711.5	805.2	0.0	-0.4	0.9	00:00:13:793	-	-	-	-	-	-	-	-
726000.1	13:36:33:406	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	47	4.9	719.8	787.2	713.1	805.0	0.0	-0.4	0.9	00:00:13:834	-	-	-	-	-	-	-	-
726033.4	13:36:33:439	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	48	4.9	723.3	784.1	715.3	805.2	0.0	-0.4	0.9	00:00:13:834	-	-	-	-	-	-	-	-
726066.5	13:36:33:473	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	48	4.9	712.3	788.8	707.7	805.6	0.0	-0.4	0.9	00:00:13:876	-	-	-	-	-	-	-	-
726099.7	13:36:33:506	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	48	4.9	711.2	787.7	706.7	805.1	0.0	-0.4	0.9	00:00:13:918	-	-	-	-	-	-	-	-
726134.9	13:36:33:541	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	48	4.9	712.5	786.6	706.6	804.3	0.0	-0.4	0.9	00:00:13:959	-	-	-	-	-	-	-	-
726167.5	13:36:33:573	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	48	5.0	714.6	785.5	708.1	805.1	0.0	-0.4	0.9	00:00:14:001	-	-	-	-	-	-	-	-
726199.8	13:36:33:606	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	48	5.0	715.6	783.5	709.9	803.8	0.0	-0.4	0.9	00:00:14:043	-	-	-	-	-	-	-	-
726233.0	13:36:33:639	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	49	5.0	717.9	784.0	711.8	804.8	0.0	-0.4	0.9	00:00:14:084	-	-	-	-	-	-	-	-
726266.1	13:36:33:672	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	49	5.0	732.4	821.1	727.7	830.4	0.0	-0.5	0.9	00:00:14:084	-	-	-	-	-	-	-	-
726299.5	13:36:33:706	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	49	5.0	743.5	827.9	739.7	835.8	0.0	-0.5	0.9	00:00:14:126	-	-	-	-	-	-	-	-
726333.0	13:36:33:739	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	49	5.0	743.9	829.5	738.6	837.1	0.0	-0.5	0.9	00:00:14:168	-	-	-	-	-	-	-	-
726366.0	13:36:33:772	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	49	5.0	744.1	829.5	739.7	836.5	0.0	-0.5	0.9	00:00:14:209	-	-	-	-	-	-	-	-
726399.5	13:36:33:806	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	49	5.0	744.4	827.6	741.6	834.3	0.0	-0.5	0.9	00:00:14:209	-	-	-	-	-	-	-	-
726432.4	13:36:33:838	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	50	5.0	745.0	823.3	739.7	833.1	0.0	-0.5	0.9	00:00:14:251	-	-	-	-	-	-	-	-
726465.8	13:36:33:872	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	50	5.0	744.4	823.3	738.8	830.2	0.0	-0.4	0.9	00:00:14:251	-	-	-	-	-	-	-	-
726499.1	13:36:33:905	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	50	5.0	814.4	819.3	797.1	829.7	-0.1	-0.4	0.9	00:00:14:334	-	-	-	-	-	-	-	-
726532.5	13:36:33:939	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	50	5.0	819.5	816.9	801.9	827.4	-0.1	-0.4	0.9	00:00:14:334	-	-	-	-	-	-	-	-
726565.6	13:36:33:972	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	50	5.0	816.9	816.8	802.5	826.2	-0.1	-0.4	0.9	00:00:14:376	-	-	-	-	-	-	-	-
726598.8	13:36:34:005	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	50	5.0	813.5	816.7	798.0	826.0	-0.1	-0.4	0.9	00:00:14:418	-	-	-	-	-	-	-	-
726632.3	13:36:34:038	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	50	5.0	813.1	814.6	797.5	826.2	-0.1	-0.4	0.9	00:00:14:459	-	-	-	-	-	-	-	-
726665.5	13:36:34:072	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	51	4.9	796.7	773.2	779.4	797.6	0.0	-0.4	0.9	00:00:14:501	-	-	-	-	-	-	-	-
726698.7	13:36:34:105	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	51	4.8	743.5	544.2	692.2	625.5	0.0	-0.2	1.0	00:00:14:543	-	-	-	-	-	-	-	-
726732.0	13:36:34:138	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	51	4.8	742.6	531.4	693.4	617.7	0.0	-0.2	1.0	00:00:14:543	-	-	-	-	-	-	-	-
726765.3	13:36:34:171	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	51	4.8	744.3	533.6	696.6	620.7	0.0	-0.2	1.0	00:00:14:584	-	-	-	-	-	-	-	-
726798.7	13:36:34:205	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	51	4.8	745.1	535.5	699.8	622.2	0.0	-0.2	1.0	00:00:14:626	-	-	-	-	-	-	-	-
726832.0	13:36:34:238	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	51	4.8	746.2	540.0	702.7	626.1	0.0	-0.2	1.0	00:00:14:668	-	-	-	-	-	-	-	-
726865.2	13:36:34:271	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	51	4.8	746.5	541.4	703.3	628.1	0.0	-0.2	1.0	00:00:14:668	-	-	-	-	-	-	-	-
726898.3	13:36:34:304	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	51	4.8	747.6	538.7	704.4	628.0	0.0	-0.2	1.0	00:00:14:709	-	-	-	-	-	-	-	-
726931.6	13:36:34:338	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	52	4.8	748.8	538.8	707.2	626.1	0.0	-0.2	1.0	00:00:14:751	-	-	-	-	-	-	-	-
726964.9	13:36:34:371	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	52	4.8	752.8	526.6	707.1	623.1	0.0	-0.2	1.0	00:00:14:793	-	-	-	-	-	-	-	-
726998.5	13:36:34:404	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	52	4.8	755.1	524.4	710.2	623.6	0.0	-0.2	1.0	00:00:14:834	-	-	-	-	-	-	-	-
727031.8	13:36:34:438	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	52	4.8	753.9	533.6	710.8	625.0	0.0	-0.2	1.0	00:00:14:876	-	-	-	-	-	-	-	-
727064.7	13:36:34:471	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	52	4.8	754.4	537.5	711.2	624.6	0.0	-0.2	1.0	00:00:14:876	-	-	-	-	-	-	-	-
727098.0	13:36:34:504	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	52	4.8	755.7	534.3	714.2	625.5	0.0	-0.2	1.0	00:00:14:918	-	-	-	-	-	-	-	-
727131.3	13:36:34:537	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	52	4.8	756.0	538.8	714.6	625.4	0.0	-0.2	1.0	00:00:14:959	-	-	-	-	-	-	-	-
727164.7	13:36:34:571	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	52	4.8	755.1	534.1	713.6	624.5	0.0	-0.2	1.0	00:00:15:001	-	-	-	-	-	-	-	-
727197.8	13:36:34:604	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	52	4.8	759.7	531.8	715.7	623.9	0.0	-0.2	1.0	00:00:15:001	-	-	-	-	-	-	-	-
727231.0	13:36:34:637	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	53	4.8	760.4	531.5	718.9	622.5	0.0	-0.2	1.0	00:00:15:043	-	-	-	-	-	-	-	-
727264.4	13:36:34:670	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	53	4.9	764.6	537.3	721.9	625.1	0.0	-0.2	1.0	00:00:15:084	-	-	-	-	-	-	-	-
727297.9	13:36:34:704	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	53	4.8	766.7	535.1	723.9	623.7	0.0	-0.2	1.0	00:00:15:126	-	-	-	-	-	-	-	-
727331.1	13:36:34:737	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	53	4.9	767.3	538.6	724.8	628.2	0.0	-0.2	1.0	00:00:15:126	-	-	-	-	-	-	-	-
727364.2	13:36:34:770	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	53	4.9	769.4	539.0	725.8	628.7	0.0	-0.2	1.0	00:00:15:168	-	-	-	-	-	-	-	-
727397.5	13:36:34:804	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	54	4.9	770.1	540.8	728.4	629.9	0.0	-0.2	1.0	00:00:15:209	-	-	-	-	-	-	-	-
727430.8	13:36:34:837	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	54	5.0	769.6	551.3	728.7	635.6	0.0	-0.2	1.0	00:00:15:251	-	-	-	-	-	-	-	-
727464.4	13:36:34:870	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	54	5.0	769.9	551.9	731.1	638.2	0.0	-0.2	1.0	00:00:15:293	-	-	-	-	-	-	-	-
727497.6	13:36:34:904	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	54	4.9	750.6	524.0	707.9	616.2	0.0	-0.2	1.0	00:00:15:334	-	-	-	-	-	-	-	-
727530.7	13:36:34:937	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	54	5.0	746.5	506.5	702.2	607.3	0.0	-0.2	1.0	00:00:15:334	-	-	-	-	-	-	-	-
727563.8	13:36:34:970	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	54	4.9	751.8	496.1	705.8	607.9	0.0	-0.2	1.0	00:00:15:376	-	-	-	-	-	-	-	-
727597.6	13:36:35:004	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	54	5.0	750.2	507.2	705.3	610.5	0.0	-0.2	1.0	00:00:15:418	-	-	-	-	-	-	-	-
727630.4	13:36:35:036	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	54	5.0	751.3	504.6	706.2	609.8	0.0	-0.2	1.0	00:00:15:459	-	-	-	-	-	-	-	-
727663.6	13:36:35:070	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	54	4.9	746.4	514.5	705.3	610.9	0.0	-0.2	1.0	00:00:15:501	-	-	-	-	-	-	-	-
727697.0	13:36:35:103	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	55	4.9	752.9	504.4	705.6	609.6	0.0	-0.2	1.0	00:00:15:501	-	-	-	-	-	-	-	-
727730.1	13:36:35:136	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	55	5.0	752.0	499.5	705.2	610.3	0.0	-0.2	1.0	00:00:15:543	-	-	-	-	-	-	-	-
727763.6	13:36:35:170	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	55	4.9	767.4	506.9	721.1	605.8	0.0	-0.2	1.0	00:00:15:584	-	-	-	-	-	-	-	-
727796.8	13:36:35:203	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	55	4.9	773.6	506.5	725.6	604.6	0.0	-0.2	1.0	00:00:15:584	-	-	-	-	-	-	-	-
727830.0	13:36:35:236	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	55	4.8	774.6	509.2	727.0	607.2	0.0	-0.2	1.0	00:00:15:668	-	-	-	-	-	-	-	-
727863.2	13:36:35:269	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	56	4.9	777.2	505.8	727.4	608.6	0.0	-0.2	1.0	00:00:15:709	-	-	-	-	-	-	-	-
727896.6	13:36:35:303	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	56	4.8	778.5	512.7	731.9	611.2	0.0	-0.2	1.0	00:00:15:709	-	-	-	-	-	-	-	-
